cik,tag,year,unit,value
789019,RecognitionOfDeferredRevenue,2011,usd,28935000000
789019,GeneralAndAdministrativeExpense,2011,usd,4222000000
789019,PaymentsOfDividendsCommonStock,2011,usd,5180000000
789019,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,2011,usd,63000000
789019,AdvertisingExpense,2011,usd,1900000000
789019,WeightedAverageNumberOfDilutedSharesOutstanding,2011,shares,8593000000
789019,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,2011,shares,20000000
789019,SalesRevenueNet,2011,usd,69943000000
789019,IncreaseDecreaseInAccountsReceivable,2011,usd,1451000000
789019,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,2011,usd,381000000
789019,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2011,usd,28071000000
789019,SellingAndMarketingExpense,2011,usd,13940000000
789019,OtherComprehensiveIncomeLossNetOfTax,2011,usd,808000000
789019,ResearchAndDevelopmentExpense,2011,usd,9043000000
789019,NetCashProvidedByUsedInFinancingActivities,2011,usd,-8376000000
789019,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,2011,usd,-159000000
789019,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,2011,usd,-295000000
789019,CostOfRevenue,2011,usd,15577000000
789019,StockRepurchasedDuringPeriodShares,2011,shares,447000000
789019,RepaymentsOfDebtMaturingInMoreThanThreeMonths,2011,usd,814000000
789019,IncreaseDecreaseInCollateralHeldUnderSecuritiesLending,2011,usd,-1026000000
789019,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,2011,usd,17000000
789019,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInOtherIncome,2011,usd,17000000
789019,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,2011,usd,8862000000
789019,WeightedAverageNumberOfSharesOutstandingBasic,2011,shares,8490000000
789019,NumberOfReportableSegments,2011,segment,5
789019,IncreaseDecreaseInInventories,2011,usd,561000000
789019,CurrentStateAndLocalTaxExpenseBenefit,2011,usd,209000000
789019,CurrentForeignTaxExpenseBenefit,2011,usd,1602000000
789019,Depreciation,2011,usd,2000000000
789019,IncomeTaxesPaidNet,2011,usd,5300000000
789019,AllocatedShareBasedCompensationExpense,2011,usd,2166000000
789019,IncreaseDecreaseInOtherNoncurrentAssets,2011,usd,-62000000
789019,AvailableForSaleSecuritiesGrossRealizedGains,2011,usd,734000000
789019,GrossProfit,2011,usd,54366000000
789019,ProceedsFromSaleOfAvailableForSaleSecurities,2011,usd,15880000000
789019,InterestPaid,2011,usd,197000000
789019,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,2011,usd,-340000000
789019,DefinedContributionPlanCostRecognized,2011,usd,282000000
789019,DeferredIncomeTaxExpenseBenefit,2011,usd,2000000
789019,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,2011,usd,405000000
789019,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2011,shares,21000000
789019,NetIncomeLoss,2011,usd,23150000000
789019,NonoperatingIncomeExpense,2011,usd,910000000
789019,DeferredIncomeTaxesAndTaxCredits,2011,usd,2000000
789019,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,2011,usd,17000000
789019,StockIssuedDuringPeriodSharesNewIssues,2011,shares,155000000
789019,ForeignCurrencyTransactionGainLossBeforeTax,2011,usd,-26000000
789019,LeaseAndRentalExpense,2011,usd,525000000
789019,GoodwillAcquiredDuringPeriod,2011,usd,47000000
789019,IncomeTaxExpenseBenefit,2011,usd,4921000000
789019,EffectOfExchangeRateOnCashAndCashEquivalents,2011,usd,103000000
789019,GoodwillImpairmentLoss,2011,usd,0
789019,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,2011,usd,632000000
789019,IncreaseDecreaseInOtherCurrentLiabilities,2011,usd,-1146000000
789019,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,2011,usd,1349000000
789019,AmortizationOfIntangibleAssets,2011,usd,537000000
789019,ForeignCurrencyCashFlowHedgeGainLossReclassifiedToEarningsNet,2011,usd,-7000000
789019,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,2011,usd,38000000
789019,InterestExpense,2011,usd,295000000
789019,ProceedsFromDebtMaturingInMoreThanThreeMonths,2011,usd,6960000000
789019,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,2011,usd,1054000000
789019,CostsAndExpenses,2012,usd,51960000000
789019,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,2012,usd,5000000
789019,OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,2012,usd,10000000
789019,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,2012,usd,456000000
789019,PaymentsToAcquireInvestments,2012,usd,57250000000
789019,OperatingIncomeLoss,2012,usd,21763000000
789019,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,2012,usd,785000000
789019,EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,2012,usd,160000000
789019,IncreaseDecreaseInAccountsPayable,2012,usd,-31000000
789019,ProceedsFromIssuanceOfCommonStock,2012,usd,1913000000
789019,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,2012,usd,-93000000
789019,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,2012,usd,38846000000
789019,OtherNonoperatingIncomeExpense,2012,usd,1000000
789019,MarketableSecuritiesRealizedGainLossOtherThanTemporaryImpairmentsAmount,2012,usd,298000000
789019,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,2012,usd,0
789019,GainLossOnInvestments,2012,usd,564000000
789019,EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,2012,usd,1410000000
789019,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,2012,usd,15575000000
789019,CurrentIncomeTaxExpenseBenefit,2012,usd,4335000000
789019,ProceedsFromPaymentsForOtherFinancingActivities,2012,usd,0
789019,AvailableForSaleSecuritiesGrossRealizedLosses,2012,usd,556000000
789019,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,2012,usd,481000000
789019,IncreaseDecreaseInOtherCurrentAssets,2012,usd,-493000000
789019,IncreaseDecreaseInOtherNoncurrentLiabilities,2012,usd,174000000
789019,GainLossOnDerivativeInstrumentsNetPretax,2012,usd,-364000000
789019,StockIssuedDuringPeriodSharesStockOptionsExercised,2012,shares,64000000
789019,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,2012,usd,292000000
789019,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,2012,usd,255000000
789019,PaymentsForRepurchaseOfCommonStock,2012,usd,5029000000
789019,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,2012,shares,13000000
789019,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,2012,usd,20667000000
789019,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,2012,usd,24000000
789019,CurrentFederalTaxExpenseBenefit,2012,usd,2235000000
789019,StockRepurchasedDuringPeriodValue,2012,usd,4000000000
789019,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,2012,shares,110000000
789019,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,2012,usd,34877000000
789019,NetCashProvidedByUsedInOperatingActivities,2012,usd,31626000000
789019,NetCashProvidedByUsedInInvestingActivities,2012,usd,-24786000000
789019,InvestmentIncomeInterestAndDividend,2012,usd,800000000
789019,OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,2012,usd,19000000
789019,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,2012,usd,-165000000
789019,GoodwillOtherChanges,2012,usd,6327000000
789019,IncreaseDecreaseInDeferredRevenue,2012,usd,36104000000
789019,CapitalizedComputerSoftwareAmortization,2012,usd,117000000
789019,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,2012,usd,-239000000
789019,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,2012,usd,236000000
789019,PaymentsToAcquirePropertyPlantAndEquipment,2012,usd,2305000000
789019,CashAndCashEquivalentsPeriodIncreaseDecrease,2012,usd,-2672000000
789019,RecognitionOfDeferredRevenue,2012,usd,33347000000
789019,GeneralAndAdministrativeExpense,2012,usd,4569000000
789019,PaymentsOfDividendsCommonStock,2012,usd,6385000000
789019,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,2012,usd,21000000
789019,AdvertisingExpense,2012,usd,1600000000
789019,WeightedAverageNumberOfDilutedSharesOutstanding,2012,shares,8506000000
789019,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,2012,shares,20000000
789019,SalesRevenueNet,2012,usd,73723000000
789019,IncreaseDecreaseInAccountsReceivable,2012,usd,1156000000
789019,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,2012,usd,-306000000
789019,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2012,usd,22267000000
789019,SellingAndMarketingExpense,2012,usd,13857000000
789019,OtherComprehensiveIncomeLossNetOfTax,2012,usd,-441000000
789019,ResearchAndDevelopmentExpense,2012,usd,9811000000
789019,NetCashProvidedByUsedInFinancingActivities,2012,usd,-9408000000
789019,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,2012,usd,-117000000
789019,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,2012,usd,-218000000
789019,CostOfRevenue,2012,usd,17530000000
789019,StockRepurchasedDuringPeriodShares,2012,shares,142000000
789019,RepaymentsOfDebtMaturingInMoreThanThreeMonths,2012,usd,0
789019,IncreaseDecreaseInCollateralHeldUnderSecuritiesLending,2012,usd,394000000
789019,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,2012,usd,93000000
789019,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInOtherIncome,2012,usd,0
789019,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,2012,usd,1600000000
789019,WeightedAverageNumberOfSharesOutstandingBasic,2012,shares,8396000000
789019,NumberOfReportableSegments,2012,segment,5
789019,IncreaseDecreaseInInventories,2012,usd,-184000000
789019,CurrentStateAndLocalTaxExpenseBenefit,2012,usd,153000000
789019,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,2012,usd,8200000000
789019,CurrentForeignTaxExpenseBenefit,2012,usd,1947000000
789019,Depreciation,2012,usd,2200000000
789019,IncomeTaxesPaidNet,2012,usd,3500000000
789019,AllocatedShareBasedCompensationExpense,2012,usd,2244000000
789019,IncreaseDecreaseInOtherNoncurrentAssets,2012,usd,248000000
789019,AvailableForSaleSecuritiesGrossRealizedGains,2012,usd,1418000000
789019,GrossProfit,2012,usd,56193000000
789019,ProceedsFromSaleOfAvailableForSaleSecurities,2012,usd,29700000000
789019,InterestPaid,2012,usd,344000000
789019,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,2012,usd,127000000
789019,DefinedContributionPlanCostRecognized,2012,usd,373000000
789019,DeferredIncomeTaxExpenseBenefit,2012,usd,954000000
789019,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,2012,usd,118000000
789019,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2012,shares,1000000
789019,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,2012,usd,43000000
789019,NetIncomeLoss,2012,usd,16978000000
789019,NonoperatingIncomeExpense,2012,usd,504000000
789019,DeferredIncomeTaxesAndTaxCredits,2012,usd,954000000
789019,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,2012,usd,93000000
789019,StockIssuedDuringPeriodSharesNewIssues,2012,shares,147000000
789019,ForeignCurrencyTransactionGainLossBeforeTax,2012,usd,-117000000
789019,LeaseAndRentalExpense,2012,usd,639000000
789019,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,2012,shares,6000000
789019,GoodwillAcquiredDuringPeriod,2012,usd,7198000000
789019,IncomeTaxExpenseBenefit,2012,usd,5289000000
789019,EffectOfExchangeRateOnCashAndCashEquivalents,2012,usd,-104000000
789019,GoodwillImpairmentLoss,2012,usd,6193000000
789019,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,2012,usd,16000000
789019,IncreaseDecreaseInOtherCurrentLiabilities,2012,usd,410000000
789019,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,2012,usd,-172000000
789019,AmortizationOfIntangibleAssets,2012,usd,558000000
789019,ForeignCurrencyCashFlowHedgeGainLossReclassifiedToEarningsNet,2012,usd,-27000000
789019,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,2012,usd,154000000
789019,InterestExpense,2012,usd,380000000
789019,ProceedsFromDebtMaturingInMoreThanThreeMonths,2012,usd,0
789019,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,2012,usd,-390000000
789019,StockRepurchasedDuringPeriodValue,2010,usd,2000000000
789019,StockRepurchasedDuringPeriodShares,2010,shares,67000000
789019,StockRepurchasedDuringPeriodValue,2011,usd,827000000
789019,SalesRevenueNet,2011,usd,16428000000
789019,DividendsCommonStockCash,2011,usd,1350000000
789019,StockRepurchasedDuringPeriodShares,2011,shares,30000000
789019,GrossProfit,2011,usd,12531000000
789019,NetIncomeLoss,2011,usd,5232000000
789019,StockRepurchasedDuringPeriodValue,2012,usd,1000000000
789019,SalesRevenueNet,2012,usd,17407000000
789019,DividendsCommonStockCash,2012,usd,1678000000
789019,StockRepurchasedDuringPeriodShares,2012,shares,31000000
789019,GrossProfit,2012,usd,13455000000
789019,NetIncomeLoss,2012,usd,5108000000
789019,StockRepurchasedDuringPeriodValue,2010,usd,3808000000
789019,StockRepurchasedDuringPeriodShares,2010,shares,130000000
789019,StockRepurchasedDuringPeriodValue,2011,usd,1631000000
789019,SalesRevenueNet,2011,usd,17367000000
789019,DividendsCommonStockCash,2011,usd,1341000000
789019,StockRepurchasedDuringPeriodShares,2011,shares,66000000
789019,GrossProfit,2011,usd,13659000000
789019,NetIncomeLoss,2011,usd,5874000000
789019,StockRepurchasedDuringPeriodValue,2012,usd,1000000000
789019,SalesRevenueNet,2012,usd,18059000000
789019,DividendsCommonStockCash,2012,usd,1676000000
789019,StockRepurchasedDuringPeriodShares,2012,shares,34000000
789019,GrossProfit,2012,usd,13896000000
789019,NetIncomeLoss,2012,usd,-492000000
789019,GoodwillImpairmentLoss,2012,usd,6193000000
789019,StockRepurchasedDuringPeriodValue,2009,usd,1445000000
789019,StockRepurchasedDuringPeriodShares,2009,shares,58000000
789019,StockRepurchasedDuringPeriodValue,2009,usd,3583000000
789019,StockRepurchasedDuringPeriodShares,2009,shares,125000000
789019,StockRepurchasedDuringPeriodValue,2010,usd,4000000000
789019,SalesRevenueNet,2010,usd,16195000000
789019,DividendsCommonStockCash,2010,usd,1363000000
789019,StockRepurchasedDuringPeriodShares,2010,shares,163000000
789019,GrossProfit,2010,usd,13056000000
789019,NetIncomeLoss,2010,usd,5410000000
789019,StockRepurchasedDuringPeriodValue,2010,usd,5000000000
789019,SalesRevenueNet,2010,usd,19953000000
789019,DividendsCommonStockCash,2010,usd,1349000000
789019,StockRepurchasedDuringPeriodShares,2010,shares,188000000
789019,GrossProfit,2010,usd,15120000000
789019,NetIncomeLoss,2010,usd,6634000000
789019,StockRepurchasedDuringPeriodValue,2011,usd,1000000000
789019,SalesRevenueNet,2011,usd,17372000000
789019,DividendsCommonStockCash,2011,usd,1683000000
789019,StockRepurchasedDuringPeriodShares,2011,shares,38000000
789019,GrossProfit,2011,usd,13595000000
789019,NetIncomeLoss,2011,usd,5738000000
789019,StockRepurchasedDuringPeriodValue,2011,usd,1000000000
789019,SalesRevenueNet,2011,usd,20885000000
789019,DividendsCommonStockCash,2011,usd,1683000000
789019,StockRepurchasedDuringPeriodShares,2011,shares,39000000
789019,GrossProfit,2011,usd,15247000000
789019,NetIncomeLoss,2011,usd,6624000000
789019,DebtInstrumentFaceAmount,2012,usd,2250000000
789019,DebtInstrumentFaceAmount,2013,usd,1950000000
789019,DebtInstrumentFaceAmount,2013,iso4217_eur,550000000
789019,CommonStockSharesOutstanding,2010,shares,8668000000
789019,UnrecognizedTaxBenefits,2010,usd,6542000000
789019,CashAndCashEquivalentsAtCarryingValue,2010,usd,5505000000
789019,CommonStockSharesOutstanding,2011,shares,8376000000
789019,AccumulatedOtherComprehensiveIncomeLossNetOfTax,2011,usd,1863000000
789019,UnrecognizedTaxBenefits,2011,usd,6935000000
789019,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,2011,usd,205000000
789019,StockholdersEquity,2011,usd,57083000000
789019,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,2011,usd,785000000
789019,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,2011,usd,1821000000
789019,AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,2011,usd,-163000000
789019,Goodwill,2011,usd,12581000000
789019,NoncurrentAssets,2011,usd,21487000000
789019,CashAndCashEquivalentsAtCarryingValue,2011,usd,9610000000
789019,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,2012,shares,22000000
789019,CommonStockSharesAuthorized,2012,shares,24000000000
789019,CommonStockSharesOutstanding,2012,shares,8381000000
789019,DeferredRevenueNoncurrent,2012,usd,1406000000
789019,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,2012,usd,6200000000
789019,DerivativeFairValueOfDerivativeLiability,2012,usd,155000000
789019,LongTermDebtCurrent,2012,usd,1231000000
789019,LiabilitiesCurrent,2012,usd,32688000000
789019,AccumulatedOtherComprehensiveIncomeLossNetOfTax,2012,usd,1422000000
789019,DeferredTaxLiabilitiesOtherComprehensiveIncome,2012,usd,830000000
789019,AccruedIncomeTaxesNoncurrent,2012,usd,7634000000
789019,LongTermDebtFairValue,2012,usd,13200000000
789019,UnrecognizedTaxBenefits,2012,usd,7202000000
789019,EmployeeRelatedLiabilitiesCurrent,2012,usd,3875000000
789019,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,2012,usd,-101000000
789019,LongTermDebtNoncurrent,2012,usd,10713000000
789019,DeferredTaxLiabilitiesOther,2012,usd,14000000
789019,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2012,usd,10962000000
789019,DeferredIncomeTaxLiabilities,2012,usd,2586000000
789019,AccountsPayableCurrent,2012,usd,4175000000
789019,DeferredTaxAssetsValuationAllowance,2012,usd,453000000
789019,OtherLiabilitiesNoncurrent,2012,usd,8208000000
789019,StockholdersEquity,2012,usd,66363000000
789019,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,2012,usd,939000000
789019,DeferredTaxLiabilitiesUndistributedForeignEarnings,2012,usd,1072000000
789019,DeferredRevenue,2012,usd,20059000000
789019,RetainedEarningsAccumulatedDeficit,2012,usd,-856000000
789019,DeferredRevenueCurrent,2012,usd,18653000000
789019,SecuritiesLoaned,2012,usd,785000000
789019,DebtInstrumentFaceAmount,2012,usd,12000000000
789019,ConvertibleDebtCurrent,2012,usd,1200000000
789019,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,2012,usd,1431000000
789019,AllowanceForDoubtfulAccountsReceivableCurrent,2012,usd,389000000
789019,OtherAccruedLiabilitiesNoncurrent,2012,usd,354000000
789019,CommonStocksIncludingAdditionalPaidInCapital,2012,usd,65797000000
789019,DepositsReceivedForSecuritiesLoanedAtCarryingValue,2012,usd,814000000
789019,LongTermDebt,2012,usd,11900000000
789019,Liabilities,2012,usd,54908000000
789019,LitigationReserveNoncurrent,2012,usd,220000000
789019,OtherLiabilitiesCurrent,2012,usd,3151000000
789019,AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,2012,usd,92000000
789019,FiniteLivedIntangibleAssetsAccumulatedAmortization,2012,usd,2937000000
789019,LiabilitiesAndStockholdersEquity,2012,usd,121271000000
789019,DeferredTaxLiabilitiesNoncurrent,2012,usd,1893000000
789019,AccruedIncomeTaxesCurrent,2012,usd,789000000
789019,OtherAssetsNoncurrent,2012,usd,1520000000
789019,AvailableForSaleSecuritiesCurrent,2012,usd,56102000000
789019,OtherAssetsFairValueDisclosure,2012,usd,3000000
789019,Land,2012,usd,528000000
789019,DeferredTaxAssetsGross,2012,usd,3181000000
789019,Goodwill,2012,usd,13452000000
789019,AvailableForSaleSecuritiesAmortizedCost,2012,usd,70584000000
789019,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,2012,usd,882000000
789019,CostMethodInvestments,2012,usd,313000000
789019,LeaseholdImprovementsGross,2012,usd,2550000000
789019,AccountsReceivableNetCurrent,2012,usd,15780000000
789019,InventoryNet,2012,usd,1137000000
789019,InventoryFinishedGoodsNetOfReserves,2012,usd,831000000
789019,DeferredTaxAssetsNet,2012,usd,2728000000
789019,PropertyPlantAndEquipmentGross,2012,usd,19231000000
789019,AssetsFairValueDisclosureRecurring,2012,usd,69623000000
789019,DeferredTaxAssetsTaxDeferredExpenseOther,2012,usd,965000000
789019,InventoryRawMaterialsNetOfReserves,2012,usd,210000000
789019,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,2012,usd,3964000000
789019,DeferredTaxAssetsOther,2012,usd,79000000
789019,PropertyPlantAndEquipmentNet,2012,usd,8269000000
789019,DeferredTaxAssetsLiabilitiesNetCurrent,2012,usd,2035000000
789019,Assets,2012,usd,121271000000
789019,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,2012,usd,435000000
789019,NoncurrentAssets,2012,usd,24891000000
789019,CashAndCashEquivalentsAtCarryingValue,2012,usd,6938000000
789019,DeferredTaxAssetsLiabilitiesNetNoncurrent,2012,usd,-1893000000
789019,FurnitureAndFixturesGross,2012,usd,2087000000
789019,BuildingsAndImprovementsGross,2012,usd,6768000000
789019,DeferredTaxAssetsCapitalLossCarryforwards,2012,usd,532000000
789019,DeferredTaxAssetsLiabilitiesNet,2012,usd,142000000
789019,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,2012,usd,3529000000
789019,FiniteLivedIntangibleAssetsNet,2012,usd,3170000000
789019,OtherAssetsCurrent,2012,usd,3092000000
789019,InventoryWorkInProcessNetOfReserves,2012,usd,96000000
789019,DeferredTaxAssetsDeferredIncome,2012,usd,571000000
789019,AvailableForSaleSecurities,2012,usd,72816000000
789019,CashCashEquivalentsAndShortTermInvestments,2012,usd,63040000000
789019,DebtInstrumentUnamortizedDiscount,2012,usd,56000000
789019,FiniteLivedIntangibleAssetsGross,2012,usd,6107000000
789019,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,2012,usd,152000000
789019,LongTermInvestments,2012,usd,9776000000
789019,DerivativeFairValueOfDerivativeAsset,2012,usd,483000000
789019,AssetsCurrent,2012,usd,85084000000
789019,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,2013,shares,2000000
789019,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,2013,shares,4000000
789019,CommonStockSharesAuthorized,2013,shares,24000000000
789019,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,2013,shares,425000000
789019,CommonStockSharesOutstanding,2013,shares,8328000000
789019,DeferredRevenueNoncurrent,2013,usd,1760000000
789019,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,2013,usd,0
789019,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,2013,usd,6500000000
789019,DerivativeFairValueOfDerivativeLiability,2013,usd,135000000
789019,LongTermDebtCurrent,2013,usd,2999000000
789019,LiabilitiesCurrent,2013,usd,37417000000
789019,AccumulatedOtherComprehensiveIncomeLossNetOfTax,2013,usd,1743000000
789019,DeferredTaxLiabilitiesOtherComprehensiveIncome,2013,usd,1012000000
789019,AccruedIncomeTaxesNoncurrent,2013,usd,9548000000
789019,LongTermDebtFairValue,2013,usd,15800000000
789019,UnrecognizedTaxBenefits,2013,usd,8648000000
789019,EmployeeRelatedLiabilitiesCurrent,2013,usd,4117000000
789019,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,2013,usd,-117000000
789019,LongTermDebtNoncurrent,2013,usd,12601000000
789019,DeferredTaxLiabilitiesOther,2013,usd,2000000
789019,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2013,usd,12513000000
789019,DeferredIncomeTaxLiabilities,2013,usd,2764000000
789019,InventoryAdjustments,2013,usd,596000000
789019,AccountsPayableCurrent,2013,usd,4828000000
789019,DeferredTaxAssetsValuationAllowance,2013,usd,579000000
789019,OtherLiabilitiesNoncurrent,2013,usd,10000000000
789019,StockholdersEquity,2013,usd,78944000000
789019,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,2013,usd,3000000000
789019,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,2013,usd,1300000000
789019,DeferredTaxLiabilitiesUndistributedForeignEarnings,2013,usd,1146000000
789019,DeferredRevenue,2013,usd,22399000000
789019,RetainedEarningsAccumulatedDeficit,2013,usd,9895000000
789019,DeferredRevenueCurrent,2013,usd,20639000000
789019,SecuritiesLoaned,2013,usd,579000000
789019,DebtInstrumentFaceAmount,2013,usd,15665000000
789019,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,2013,usd,9115000000
789019,ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months,2013,usd,95000000
789019,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,2013,usd,2500000000
789019,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,2013,usd,1794000000
789019,AllowanceForDoubtfulAccountsReceivableCurrent,2013,usd,336000000
789019,OtherAccruedLiabilitiesNoncurrent,2013,usd,290000000
789019,CommonStocksIncludingAdditionalPaidInCapital,2013,usd,67306000000
789019,UndistributedEarningsOfForeignSubsidiaries,2013,usd,76400000000
789019,LineOfCreditFacilityMaximumBorrowingCapacity,2013,usd,1300000000
789019,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,2013,usd,1050000000
789019,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,2013,usd,0
789019,DepositsReceivedForSecuritiesLoanedAtCarryingValue,2013,usd,645000000
789019,LongTermDebt,2013,usd,15600000000
